"userid","otheraffiliations","primary"
"5404","Cardiovascular Research Center","0"
"5404","Neuro-TG","0"
"5404","Predoctoral Training in Neuroscience","0"
"5404","Basic Cardiovascular Research Training Grant","0"
"5404","Cardiovascular Surgery Training Center","0"
"5404","Medical Scientist Training Program","0"
"5404","Neurobiology and Development Training Program","0"
"5404","Neuro-TG","0"
"5404","Cardiovascular Research Center","0"
"5404","Predoctoral Training in Neuroscience","0"
"5404","Basic Cardiovascular Research Training Grant","0"
"5404","Cardiovascular Surgery Training Center","0"
"5404","Medical Scientist Training Program","0"
"5404","Neuro-TG","0"
"5404","Neuro-TG","0"
"5404","Neurobiology and Development Training Program","0"
"5457","Neuroscience","0"
"5458","Training in Molecular Biophysics","0"
"5458","Training in Molecular Biophysics","0"
"5458","Basic Cardiovascular Research Training Grant","0"
"5458","Basic Cardiovascular Research Training Grant","0"
"5458","Cardiovascular Research Center","0"
"5458","Cardiovascular Research Center","0"
"5458","Molecular Physiology and Biological Physics","0"
"5458","Molecular Physiology and Biological Physics","0"
"5458","Training in Molecular Biophysics","0"
"5458","Basic Cardiovascular Research Training Grant","0"
"5458","Cardiovascular Research Center","0"
"5458","Molecular Physiology and Biological Physics","0"
"5458","Training in Molecular Biophysics","0"
"5458","Basic Cardiovascular Research Training Grant","0"
"5458","Cardiovascular Research Center","0"
"5458","Molecular Physiology and Biological Physics","0"
"5458","Training in Molecular Biophysics","0"
"5458","Basic Cardiovascular Research Training Grant","0"
"5458","Cardiovascular Research Center","0"
"5458","Molecular Physiology and Biological Physics","0"
"5458","Training in Molecular Biophysics","0"
"5458","Basic Cardiovascular Research Training Grant","0"
"5458","Cardiovascular Research Center","0"
"5458","Molecular Physiology and Biological Physics","0"
"5483","Neuroscience","0"
"5483","Neuroscience","0"
"5483","Neuroscience","0"
"5486","Biomedical Engineering",""
"5486","Neuroscience","0"
"5486","Predoctoral Training in Neuroscience","0"
"5486","Biomedical Engineering",""
"5486","Training in Cell and Molecular Biology","0"
"5486","Neuroscience","0"
"5486","Predoctoral Training in Neuroscience","0"
"5486","Biomedical Engineering",""
"5486","Cardiovascular Research Center","0"
"5486","Neuroscience","0"
"5486","Training in Cell and Molecular Biology","0"
"5486","Predoctoral Training in Neuroscience","0"
"5486","Cardiovascular Research Center","0"
"5486","Biomedical Engineering",""
"5486","Training in Cell and Molecular Biology","0"
"5486","Neuroscience","0"
"5486","Cardiovascular Research Center","0"
"5486","Predoctoral Training in Neuroscience","0"
"5486","Training in Cell and Molecular Biology","0"
"5486","Cardiovascular Research Center","0"
"5486","Biomedical Engineering",""
"5486","Neuroscience","0"
"5486","Predoctoral Training in Neuroscience","0"
"5486","Training in Cell and Molecular Biology","0"
"5486","Cardiovascular Research Center","0"
"5488","Biology","0"
"5488","Training in Cell and Molecular Biology","0"
"5491","Biomedical Engineering","0"
"5495","Neuroscience","0"
"5495","Cellular and Physiological Mechanisms in Reproduction","0"
"5495","Medical Scientist Training Program","0"
"5495","Neuroscience","0"
"5495","Cellular and Physiological Mechanisms in Reproduction","0"
"5495","Medical Scientist Training Program","0"
"5499","Neurobiology and Development Training Program","0"
"5499","Neuroscience",""
"5499","Research Training in Diabetes and Hormone Action","0"
"5499","Research Training in Diabetes and Hormone Action","0"
"5499","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5499","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5499","Training in the Pharmacological Sciences","0"
"5499","Predoctoral Training in Neuroscience","0"
"5499","Predoctoral Training in Neuroscience","0"
"5499","Neurobiology and Development Training Program","0"
"5499","Research Training in Diabetes and Hormone Action","0"
"5499","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5499","Predoctoral Training in Neuroscience","0"
"5499","Neuroscience",""
"5499","Training in the Pharmacological Sciences","0"
"5499","Neurobiology and Development Training Program","0"
"5499","Research Training in Diabetes and Hormone Action","0"
"5499","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5499","Predoctoral Training in Neuroscience","0"
"5499","Neuroscience",""
"5499","Neuroscience",""
"5499","Training in the Pharmacological Sciences","0"
"5499","Training in the Pharmacological Sciences","0"
"5499","Neurobiology and Development Training Program","0"
"5505","Training in Cell and Molecular Biology","0"
"5505","Training in Cell and Molecular Biology","0"
"5505","Training in Cell and Molecular Biology","0"
"5505","Training in Cell and Molecular Biology","0"
"5505","Training in Cell and Molecular Biology","0"
"5510","Biotechnology Training Program","0"
"5510","Chemical Engineering","0"
"5510","Training in Molecular Biophysics","0"
"5510","Biotechnology Training Program","0"
"5510","Biotechnology Training Program","0"
"5510","Chemical Engineering","0"
"5510","Chemical Engineering","0"
"5510","Training in Molecular Biophysics","0"
"5510","Training in Molecular Biophysics","0"
"5512","Center for Public Health Genomics","0"
"5512","Basic Cardiovascular Research Training Grant","0"
"5512","Training in Cell and Molecular Biology","0"
"5512","Medical Scientist Training Program","0"
"5512","Biochemistry and Molecular Genetics","0"
"5512","Research Training in Diabetes and Hormone Action","0"
"5512","Training in Cell and Molecular Biology","0"
"5512","Kidney Disease and Inflammation","0"
"5512","Medical Scientist Training Program","0"
"5512","Biochemistry and Molecular Genetics","0"
"5512","Center for Public Health Genomics","0"
"5512","Research Training in Diabetes and Hormone Action","0"
"5512","Basic Cardiovascular Research Training Grant","0"
"5512","Kidney Disease and Inflammation","0"
"5512","Training in Cell and Molecular Biology","0"
"5512","Medical Scientist Training Program","0"
"5512","Center for Public Health Genomics","0"
"5512","Biochemistry and Molecular Genetics","0"
"5512","Basic Cardiovascular Research Training Grant","0"
"5512","Research Training in Diabetes and Hormone Action","0"
"5512","Training in Cell and Molecular Biology","0"
"5512","Kidney Disease and Inflammation","0"
"5512","Medical Scientist Training Program","0"
"5512","Biochemistry and Molecular Genetics","0"
"5512","Center for Public Health Genomics","0"
"5512","Research Training in Diabetes and Hormone Action","0"
"5512","Basic Cardiovascular Research Training Grant","0"
"5512","Kidney Disease and Inflammation","0"
"5512","Training in Cell and Molecular Biology","0"
"5512","Medical Scientist Training Program","0"
"5512","Center for Public Health Genomics","0"
"5512","Biochemistry and Molecular Genetics","0"
"5512","Basic Cardiovascular Research Training Grant","0"
"5512","Research Training in Diabetes and Hormone Action","0"
"5512","Training in Cell and Molecular Biology","0"
"5512","Kidney Disease and Inflammation","0"
"5512","Medical Scientist Training Program","0"
"5512","Biochemistry and Molecular Genetics","0"
"5512","Center for Public Health Genomics","0"
"5512","Research Training in Diabetes and Hormone Action","0"
"5512","Basic Cardiovascular Research Training Grant","0"
"5512","Kidney Disease and Inflammation","0"
"5523","Training in Cell and Molecular Biology","0"
"5523","Training in Cell and Molecular Biology","0"
"5523","Transdisciplinary Big Data Science Training at UVA","0"
"5523","Transdisciplinary Big Data Science Training at UVA","0"
"5523","Training in Cell and Molecular Biology","0"
"5523","Transdisciplinary Big Data Science Training at UVA","0"
"5523","Training in Cell and Molecular Biology","0"
"5523","Transdisciplinary Big Data Science Training at UVA","0"
"5525","Kidney Disease and Inflammation","0"
"5525","Kidney Disease and Inflammation","0"
"5525","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5525","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5525","Training in Molecular Biophysics","0"
"5525","Cardiovascular Research Center","0"
"5525","Cardiovascular Research Center","0"
"5525","Basic Cardiovascular Research Training Grant","0"
"5525","Training in Cardiovascular Imaging Research","0"
"5525","Training in Cardiovascular Imaging Research","0"
"5525","Training in Cell and Molecular Biology","0"
"5525","Training in the Pharmacological Sciences","0"
"5525","Training in Molecular Biophysics","0"
"5525","Medical Scientist Training Program","0"
"5525","Basic Cardiovascular Research Training Grant","0"
"5525","Training in Cell and Molecular Biology","0"
"5525","Medicine- Cardiovascular Medicine","0"
"5525","Training in the Pharmacological Sciences","0"
"5525","Kidney Disease and Inflammation","0"
"5525","Medical Scientist Training Program","0"
"5525","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5525","Medicine- Cardiovascular Medicine","0"
"5525","Cardiovascular Research Center","0"
"5525","Kidney Disease and Inflammation","0"
"5525","Training in Cardiovascular Imaging Research","0"
"5525","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5525","Cardiovascular Research Center","0"
"5525","Training in Molecular Biophysics","0"
"5525","Training in Cardiovascular Imaging Research","0"
"5525","Basic Cardiovascular Research Training Grant","0"
"5525","Training in Cell and Molecular Biology","0"
"5525","Training in the Pharmacological Sciences","0"
"5525","Medical Scientist Training Program","0"
"5525","Medicine- Cardiovascular Medicine","0"
"5525","Kidney Disease and Inflammation","0"
"5525","Short-Term Training to Increase Diversity in Health-Related Research","0"
"5525","Cardiovascular Research Center","0"
"5525","Training in Cardiovascular Imaging Research","0"
"5525","Training in Molecular Biophysics","0"
"5525","Training in Molecular Biophysics","0"
"5525","Basic Cardiovascular Research Training Grant","0"
"5525","Basic Cardiovascular Research Training Grant","0"
"5525","Training in Cell and Molecular Biology","0"
"5525","Training in Cell and Molecular Biology","0"
"5525","Training in the Pharmacological Sciences","0"
"5525","Training in the Pharmacological Sciences","0"
"5525","Medical Scientist Training Program","0"
"5525","Medical Scientist Training Program","0"
"5525","Medicine- Cardiovascular Medicine","0"
"5525","Medicine- Cardiovascular Medicine","0"
"5526","Neuroscience","0"
"5526","Neuroscience","0"
"5526","Neuroscience","0"
"5529","Cancer Research Training in Molecular Biology ","0"
"5529","Training in Cell and Molecular Biology","0"
"5529","Neuroscience",""
"5529","BIMS-MSTP","0"
"5529","Medical Scientist Training Program","0"
"5529","Predoctoral Training in Neuroscience","0"
"5529","Training in Cell and Molecular Biology","0"
"5529","CMB","0"
"5529","Neuroscience",""
"5529","Neurobiology and Development Training Program","0"
"5529","Predoctoral Training in Neuroscience","0"
"5529","Cancer Research Training in Molecular Biology ","0"
"5529","Medical Scientist Training Program","0"
"5529","Training in Cell and Molecular Biology","0"
"5529","BIMS-MSTP","0"
"5529","Medical Scientist Training Program","0"
"5529","CMB","0"
"5529","Neurobiology and Development Training Program","0"
"5529","CMB","0"
"5529","Cancer Research Training in Molecular Biology ","0"
"5529","Neurobiology and Development Training Program","0"
